"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL525191";"";"0";"334.38";"0";"2.73";"GDC-0879";"OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1908561";"Binding constant for CTK kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat. Biotechnol.";"2011";"None";""
"CHEMBL572878";"TOZASERTIB";"2";"464.60";"0";"3.50";"VX-680/MK-0457";"Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1908561";"Binding constant for CTK kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat. Biotechnol.";"2011";"None";""
"CHEMBL24828";"VANDETANIB";"4";"475.36";"1";"5.00";"Vandetanib";"COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1908561";"Binding constant for CTK kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat. Biotechnol.";"2011";"None";""
"CHEMBL259084";"MLN-8054";"1";"476.87";"1";"5.87";"MLN-8054";"O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1908561";"Binding constant for CTK kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat. Biotechnol.";"2011";"None";""
"CHEMBL577784";"BX-795";"0";"591.48";"1";"4.75";"BX-795";"O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1I)c1cccs1";"Inhibition";"'='";"3.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1252489";"Inhibition of MATK at 1 uM in presence of 10 uM ATP by Select Screen kinase assay relative to untreated control";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1250448";"1";"Scientific Literature";"Nat. Chem. Biol.";"2009";"None";""
"CHEMBL1241674";"";"0";"308.35";"0";"2.84";"PP242";"CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21";"Inhibition";"'='";"-1.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1244218";"Inhibition of MATK at 1 uM after 60 mins by FRET assay in presence of 10 uM ATP";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1240340";"1";"Scientific Literature";"Nat. Chem. Biol.";"2008";"None";""
"CHEMBL2170610";"BI 9627";"0";"356.35";"0";"2.05";"BI 9627";"CC(=O)N1CCC(c2ccc(C(=O)NC(=N)N)cc2C(F)(F)F)CC1";"% Control";"";"100.0";"%";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4507434";"KinomeScan assay: inhibition of CTK";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M43/P508 | Expression system: mammalian | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507279";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
"CHEMBL1164181";"";"0";"469.42";"0";"4.63";"5g";"CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3Cl)CCN4)cn2)CC1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1168846";"Inhibition of CTK at 1 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1165965";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL4630642";"BAY-974";"0";"422.49";"0";"4.42";"BAY-974";"CC1=C(C#N)C(c2ccc3c(c2)c(NC(=O)c2ccccc2C)nn3C)C(C#N)=C(C)N1";"% Control";"";"79.0";"%";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4507434";"KinomeScan assay: inhibition of CTK";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M43/P508 | Expression system: mammalian | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507319";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
"CHEMBL3907057";"BAY-826";"0";"558.54";"2";"7.59";"BAY-826";"Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cc(C#N)cc(S(F)(F)(F)(F)F)c1";"% Control";"";"80.4";"%";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4507434";"KinomeScan assay: inhibition of CTK";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M43/P508 | Expression system: mammalian | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507270";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 100.0 nM"
"CHEMBL4536197";"A-486";"0";"536.48";"1";"3.68";"A-486";"CNC(=O)Nc1ccc2c(c1)[C@@]1(CC2)OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O";"% Control";"";"100.0";"%";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4507434";"KinomeScan assay: inhibition of CTK";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M43/P508 | Expression system: mammalian | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507259";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
"CHEMBL3701197";"A-226";"0";"221.27";"0";"3.78";"A-226";"CCC(=N\O)/C(C)=C/c1ccc(F)c(C)c1";"% Control";"";"100.0";"%";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4507434";"KinomeScan assay: inhibition of CTK";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M43/P508 | Expression system: mammalian | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507256";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
"CHEMBL3582478";"MSD-CYP11B2";"0";"311.36";"0";"3.80";"MSD-CYP11B2";"CC(C)(O)c1cncc(-c2nc3ccc(F)cc3n2C2CC2)c1";"% Control";"";"100.0";"%";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4507434";"KinomeScan assay: inhibition of CTK";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Amino acid Start/Stop: M43/P508 | Expression system: mammalian | Kinase construct length: Full Length | Kinase form: Wild Type";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507294";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 1000.0 nM"
"CHEMBL1908842";"";"0";"460.58";"0";"3.76";"23, JNJ-28312141";"CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2161201";"Inhibition of Hyl at 1 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157860";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1078665";"";"0";"477.35";"0";"4.89";"19";"Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1ccc(CN(C)C)cc1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1100963";"Inhibition of MATK at 10 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154277";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL1081678";"";"0";"438.23";"0";"3.05";"12r";"Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1-c1cnc(CO)cn1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1100963";"Inhibition of MATK at 10 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154277";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL1978099";"";"0";"460.49";"0";"2.18";"SID103904603";"CNC(=O)COc1ccc(Nc2nc(Nc3ccc(C)c(S(N)(=O)=O)c3)ncc2F)cc1";"Ki";"'='";"125.89";"nM";"6.90";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1516890";"GW441756X";"0";"275.31";"0";"3.07";"SID103905238";"Cn1cc(C=C2C(=O)Nc3cccnc32)c2ccccc21";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL377300";"BRIVANIB";"3";"370.38";"0";"3.52";"BMS-540215";"Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1908561";"Binding constant for CTK kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat. Biotechnol.";"2011";"None";""
"CHEMBL1974328";"";"0";"340.43";"0";"2.31";"SID103904806";"Cc1cccc(Nc2nc(NC3CCCCC3N)cnc2C(N)=O)c1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1987034";"";"0";"475.33";"0";"3.28";"SID103904592";"N#CCOc1ccc(Nc2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2Br)cc1";"Ki";"'='";"316.23";"nM";"6.50";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL244378";"";"0";"346.35";"0";"3.54";"SID103904604";"O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3cn[nH]c3c2)n1";"Ki";"'='";"501.19";"nM";"6.30";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL2001920";"";"0";"341.21";"0";"2.26";"SID103905481";"O=C1NC(=S)SC1=C1C(=O)Nc2ccc(Br)cc21";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1977681";"";"0";"275.31";"0";"2.79";"SID103904940";"CNC(=O)c1cc2c(-c3ccccc3F)n[nH]c2s1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1970142";"";"0";"525.64";"2";"5.67";"SID103904293";"CNC(=O)C(C)n1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccc(C)cc5)cc4)csc23)cn1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1997534";"";"0";"405.52";"1";"5.41";"SID103904738";"COc1cccc(C(C)NC(=O)c2cc(C)c(-c3ccc4[nH]nc(C)c4c3)s2)c1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1988163";"";"0";"365.42";"0";"2.81";"SID103905250";"NS(=O)(=O)c1cccc(Nc2ncc3ccn(-c4ccccc4)c3n2)c1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1996500";"";"0";"410.43";"0";"3.62";"SID103904762";"Cc1nccn2c(-c3ccnc(NCC(C)(C)O)n3)c(-c3ccc(F)cc3F)nc12";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1999718";"";"0";"357.30";"0";"4.16";"SID103904897";"N#Cc1ccc(NC(=O)Nc2ccnc3cc(C(F)(F)F)ccc23)nc1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL210928";"";"0";"443.91";"0";"2.32";"SID103905197";"CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1Cl";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1991674";"";"0";"343.82";"0";"3.39";"SID103904216";"OC1CCC(Nc2cc(Cl)nc(-c3c[nH]c4ncccc34)n2)CC1";"Ki";"'='";"1584.89";"nM";"5.80";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1979318";"";"0";"378.17";"0";"2.54";"SID103905101";"Cc1n[nH]c2c1C(c1ccccc1I)C(C#N)=C(N)O2";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1825138";"";"0";"450.35";"1";"5.04";"SID103905247";"CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1972489";"";"0";"271.71";"0";"3.47";"SID103904665";"O=C(Nc1ccc2cn[nH]c2c1)c1ccc(Cl)cc1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL565612";"SOTRASTAURIN";"2";"438.49";"0";"2.43";"SID103905056";"CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1982122";"";"0";"361.47";"0";"4.89";"SID103904560";"OCCC(Nc1nc2ccc(-c3ccncc3)cc2s1)c1ccccc1";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1991395";"";"0";"392.44";"0";"3.42";"SID103904759";"CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3cnccn23)n1";"Ki";"'='";"79.43";"nM";"7.10";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1969502";"";"0";"344.37";"0";"2.99";"SID103905055";"O=C1NN=Cc2c[nH]c3cc(NC(=O)C4CC4c4ccccc4)cc1c23";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1981410";"";"0";"455.44";"1";"5.12";"SID103904744";"CNc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc1)CCN2";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL196363";"";"0";"375.46";"0";"4.89";"SID103904276";"Cc1cccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2)c1";"Ki";"'='";"794.33";"nM";"6.10";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1981079";"";"0";"331.74";"0";"2.61";"SID103904988";"NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1F";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
"CHEMBL1980489";"";"0";"313.74";"0";"2.69";"SID103904952";"O=c1c(NCc2ccc(Cl)cc2)c(Nc2ccncc2)c1=O";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963689";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MATK";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4175";"Tyrosine-protein kinase CTK";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";""
