"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL1964243";"";"0";"414.47";"0";"2.53";"97";"CC(=O)NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1";"IC50";"'='";"75.0";"nM";"7.12";"";"";"UO_0000065";"17.19";"0.35";"4.59";"6.08";"True";"CHEMBL661125";"Inhibitory activity against human cyclin-dependent kinase 2 (CDK2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134300";"1";"Scientific Literature";"J. Med. Chem.";"2001";"None";""
"CHEMBL101119";"";"0";"487.39";"0";"4.49";"13";"CN(C)CC(O)COc1ccc(Nc2cc(N(CC#N)c3cc(Cl)ccc3Cl)ncn2)cc1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"12.31";"0.25";"1.51";"6.15";"False";"CHEMBL660783";"In vitro inhibition of Cyclin-dependent kinase 2 was determined.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136191";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";"None";""
"CHEMBL362558";"LY-2090314";"2";"512.55";"1";"3.42";"12";"O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2";"IC50";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"10.83";"0.20";"2.13";"6.04";"False";"CHEMBL831696";"Inhibition of human Cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138659";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL186290";"";"0";"508.58";"1";"3.59";"9";"Cc1cc2c3c(c1)c(C1=C(c4cnc5ccccn45)C(=O)NC1=O)cn3CCN(C(=O)N1CCCCC1)C2";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL831696";"Inhibition of human Cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138659";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL319467";"";"0";"402.48";"0";"2.70";"6; NU6102";"NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1";"IC50";"'='";"250.0";"nM";"6.60";"";"";"UO_0000065";"16.40";"0.32";"3.90";"4.86";"False";"CHEMBL4613377";"Inhibition of CDK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4613207";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL100811";"";"0";"458.36";"0";"4.03";"7";"CN(C)CC(O)COc1ccc(Nc2cc(Nc3ccccc3Br)ncn2)cc1";"IC50";"'='";"28000.0";"nM";"4.55";"";"";"UO_0000065";"9.93";"0.21";"0.52";"5.52";"True";"CHEMBL660783";"In vitro inhibition of Cyclin-dependent kinase 2 was determined.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136191";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";"None";""
"CHEMBL4550702";"";"0";"406.39";"0";"3.15";"9";"Cn1cc(-c2cnc3c(-c4csc(C(=O)NCC(F)(F)F)c4)cnn3c2)cn1";"IC50";"'<'";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4479703";"Inhibition of full-length recombinant human His-tagged CDK2 expressed in baculovirus expression system by Z'-LYTE assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4477252";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";""
"CHEMBL188205";"";"0";"454.33";"0";"4.98";"49";"COc1ccc2c(-c3ccnc(Nc4cc(C(F)(F)F)cc(C(F)(F)F)c4)n3)cnn2n1";"Ki";"'>'";"19950.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL827377";"Binding affinity for human cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138749";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL273870";"";"0";"370.46";"0";"4.98";"105";"c1ccc(Nc2nccc(-c3c(C4CCCCC4)nn4ncccc34)n2)cc1";"Ki";"'>'";"19950.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL827377";"Binding affinity for human cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138749";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL185044";"";"0";"406.44";"1";"5.26";"106";"Fc1ccc(Nc2nccc(-c3c(C4CCCCC4)nn4ncccc34)n2)cc1F";"Ki";"'>'";"19950.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL827377";"Binding affinity for human cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138749";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL364539";"";"0";"446.44";"1";"5.92";"92";"Cc1ccc2c(-c3ccnc(Nc4ccccc4)n3)c(-c3cccc(C(F)(F)F)c3)nn2n1";"Ki";"'>'";"19950.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL827377";"Binding affinity for human cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138749";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None";""
"CHEMBL427325";"";"0";"363.35";"0";"4.29";"13";"COc1ccc(-c2cc3c(NC(=O)c4cccc(F)c4)ncnc3o2)cc1";"IC50";"'>'";"21000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL828499";"Inhibition of cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137112";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL191632";"";"0";"129.55";"0";"0.71";"3";"Nc1cncc(Cl)n1";"Affinity";"'='";"350.0";"uM";"";"";"";"UO_0000064";"";"";"";"";"False";"CHEMBL835598";"Binding affinity for cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141172";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None";""
"CHEMBL3655765";"";"0";"386.48";"0";"3.73";"BDBM106953";"CC[C@H](Nc1nc(NCc2cccc(F)c2)c2ncn(C(C)C)c2n1)[C@@H](C)O";"IC50";"'='";"120.0";"nM";"6.92";"";"226137";"UO_0000065";"17.91";"0.34";"3.19";"7.87";"False";"CHEMBL3705547";"Kinase Assay: To evaluate the in-vitro kinase potency of the compounds, they were screened against CDK 2 and CDK9. Kinase assays were performed in 96-well plates using recombinant CDK/cyclins generated at Cyclacel. Ltd Dundee, UK.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638727";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL493169";"";"0";"362.36";"0";"2.97";"27";"FC(F)(F)c1cccc(-c2nnc3ccc(NC4CCNCC4)nn23)c1";"Ki";"'>'";"4000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1022928";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136908";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL408732";"";"0";"308.34";"0";"2.98";"SB-711237";"COc1ccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3n2)cc1";"Inhibition";"'='";"10.65";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962021";"GSK_PKIS: CDK2/cyclinA mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL607707";"PELITINIB";"2";"467.93";"1";"5.10";"EKB-569";"CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1061138";"Binding constant for full-length CDK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150977";"1";"Scientific Literature";"Nat. Biotechnol.";"2008";"None";""
"CHEMBL535";"SUNITINIB";"4";"398.48";"0";"3.33";"Sunitinib";"CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"True";"CHEMBL1061138";"Binding constant for full-length CDK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150977";"1";"Scientific Literature";"Nat. Biotechnol.";"2008";"None";""
"CHEMBL522709";"GSK-317315A";"0";"461.47";"1";"5.35";"GSK317315A";"COc1ccc2ncn(-c3cc(O[C@H](C)c4ccccc4C(F)(F)F)c(C(N)=O)s3)c2c1";"Inhibition";"'='";"1.04";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962020";"GSK_PKIS: CDK2/cyclinA mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL352222";"";"0";"394.17";"0";"3.09";"SB-358518";"O=C1NC(=O)C(c2cccc([N+](=O)[O-])c2)=C1Nc1cc(Cl)c(O)c(Cl)c1";"Inhibition";"'='";"0.41";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962020";"GSK_PKIS: CDK2/cyclinA mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL230597";"GSK-586581A";"0";"381.46";"0";"3.07";"GSK586581A";"CS(=O)(=O)Nc1ccc(-c2cc(-c3ccccc3)cc(C(N)=O)c2N)cc1";"Inhibition";"'='";"1.37";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962023";"GSK_PKIS: CDK2/cyclinE mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL231013";"GSK-605714A";"0";"228.25";"0";"1.86";"GSK605714A";"COc1ccc(-c2ccncc2)cc1C(N)=O";"Inhibition";"'='";"3.05";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962022";"GSK_PKIS: CDK2/cyclinE mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1909403";"GW569293E";"0";"547.47";"0";"4.41";"GW569293E";"O=C(O)/C=C/C(=O)O.OCCCNc1nccc(-c2c(-c3ccc(F)cc3)nn3cc(C(F)(F)F)ccc23)n1";"Inhibition";"'='";"3.87";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962023";"GSK_PKIS: CDK2/cyclinE mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL440411";"";"0";"357.35";"0";"1.90";"K00193";"O=C1Nc2ccc(S(=O)(=O)O)cc2/C1=C1/Nc2ccccc2/C1=N\O";"Thermal melting change";"'='";"8.1";"degrees C";"";"";"";"UO_0000027";"";"";"";"";"False";"CHEMBL3430798";"Delta TM value showing the stabilisation of CDK2 produced by compound binding";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145498";"1";"Scientific Literature";"Proc. Natl. Acad. Sci. U.S.A.";"2007";"None";""
"CHEMBL4303287";"";"0";"566.07";"2";"6.33";"THZ2";"CN(C)C/C=C/C(=O)Nc1cccc(C(=O)Nc2cccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)c2)c1";"IC50";"'='";"222.0";"nM";"6.65";"";"";"UO_0000065";"11.75";"0.22";"0.32";"5.78";"False";"CHEMBL4611859";"Inhibition of CDK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4610077";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL311228";"";"0";"346.82";"0";"2.63";"K00015";"CC(C)n1cnc2/c(=N/c3cccc(Cl)c3)nc(NCCO)[nH]c21";"Thermal melting change";"'='";"1.6";"degrees C";"";"";"";"UO_0000027";"";"";"";"";"False";"CHEMBL3430798";"Delta TM value showing the stabilisation of CDK2 produced by compound binding";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145498";"1";"Scientific Literature";"Proc. Natl. Acad. Sci. U.S.A.";"2007";"None";""
"CHEMBL359999";"GW801372X";"0";"348.37";"0";"2.95";"GW801372X";"COc1cc(Nc2nccc(-c3cnn4ncccc34)n2)cc(OC)c1";"Inhibition";"'='";"109.74";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962021";"GSK_PKIS: CDK2/cyclinA mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1909371";"GW694590A";"0";"453.89";"1";"5.18";"GW694590A";"COC(=O)Nc1nc2cc(Oc3ccc(NC(=O)Nc4ccccc4)cc3)ccc2[nH]1.Cl";"Inhibition";"'='";"3.15";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962023";"GSK_PKIS: CDK2/cyclinE mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL259084";"MLN-8054";"1";"476.87";"1";"5.87";"MLN-8054";"O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1";"Kd";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1908541";"Binding constant for CDK2 kinase domain";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1908390";"1";"Scientific Literature";"Nat. Biotechnol.";"2011";"None";""
"CHEMBL1909367";"GW680908A";"0";"587.94";"2";"5.38";"GW680908A";"COC(=O)Nc1nc2ccc(S(=O)(=O)c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)cc2[nH]1.Cl";"Inhibition";"'='";"3.85";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962023";"GSK_PKIS: CDK2/cyclinE mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL254895";"";"0";"547.50";"1";"3.75";"20h";"Cc1ccc(Sc2cnc(Nc3cccc(Br)n3)s2)cc1C(=O)N1CCN(C(=O)CN)CC1";"IC50";"'='";"540.0";"nM";"6.27";"";"";"UO_0000065";"11.45";"0.26";"2.52";"6.00";"False";"CHEMBL928873";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140800";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL397570";"";"0";"300.36";"0";"3.89";"SB-347804";"N#Cc1c(NC(=O)c2ccc(F)cc2)sc2c1CCCC2";"Inhibition";"'='";"0.42";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962022";"GSK_PKIS: CDK2/cyclinE mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1909407";"";"0";"374.85";"0";"2.65";"SB-220025-R";"Cl.Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1";"Inhibition";"'='";"-7.29";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962021";"GSK_PKIS: CDK2/cyclinA mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL517171";"GSK-1713088A";"0";"568.05";"2";"5.60";"GSK1713088A";"CCCN1CCC(Oc2cc(Nc3nc(Nc4cccc(F)c4C(N)=O)c4cc[nH]c4n3)c(OC)cc2Cl)CC1";"Inhibition";"'='";"0.71";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962023";"GSK_PKIS: CDK2/cyclinE mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL476259";"GSK-1326255A";"0";"517.61";"2";"5.28";"GSK1326255A";"CCCN1CCC(c2ccc(Nc3nc(Nc4cc(F)ccc4C(N)=O)c4cc[nH]c4n3)c(OC)c2)CC1";"Inhibition";"'='";"0.94";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962021";"GSK_PKIS: CDK2/cyclinA mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1909367";"GW680908A";"0";"587.94";"2";"5.38";"GW680908A";"COC(=O)Nc1nc2ccc(S(=O)(=O)c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)cc2[nH]1.Cl";"Inhibition";"'='";"4.57";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962021";"GSK_PKIS: CDK2/cyclinA mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL4635959";"";"0";"497.64";"0";"2.89";"Fig 7, Cpd II";"Cc1cc(NC2CCN(C(=O)O[C@H]3CCN(C(=O)/C=C/CN(C)C)C3)CC2)n2ncc(C(C)C)c2n1";"IC50";"'>'";"8000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4611859";"Inhibition of CDK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4610077";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL183993";"GW811761X";"0";"400.36";"0";"4.35";"GW811761X";"CCOc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)cnn2n1";"Inhibition";"'='";"1.78";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962020";"GSK_PKIS: CDK2/cyclinA mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL477583";"GW743024X";"0";"374.44";"0";"4.65";"GW743024X";"Cc1ccc(NC(=O)c2ccoc2)cc1-c1ccc(C(=O)NCC2CC2)cc1";"Inhibition";"'='";"0.91";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962022";"GSK_PKIS: CDK2/cyclinE mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL1794064";"GSK-561866B";"0";"470.41";"0";"0.12";"GSK561866B";"CCn1c(-c2nonc2N)nc2c(C#CCN)ncc(OCCCN)c21.O=C(O)C(F)(F)F";"Inhibition";"'='";"0.26";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962020";"GSK_PKIS: CDK2/cyclinA mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL4073198";"";"0";"361.43";"0";"2.08";"16";"COCCn1cc(NC(=O)c2csc(-c3nncn3C(C)C)n2)cn1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"16.60";"0.33";"3.92";"6.02";"False";"CHEMBL4011135";"Inhibition of CDK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007491";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL181361";"GW693481X";"0";"305.37";"0";"3.40";"GW693481X";"Nc1nc(-c2ccccn2)c(-c2ccc3ncccc3n2)s1";"Inhibition";"'='";"1.62";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962020";"GSK_PKIS: CDK2/cyclinA mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
"CHEMBL234838";"GW572738X";"0";"300.36";"0";"3.89";"GW572738X";"N#Cc1c(NC(=O)c2ccccc2F)sc2c1CCCC2";"Inhibition";"'='";"0.88";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1962021";"GSK_PKIS: CDK2/cyclinA mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";""
